pos_L2H	w_L2H	p0_L2H	pos_H2L	w_H2L	p0_H2L	gammaC1	gammaW1	deltaE1	eta1	width1	gammaC2	gammaW2	deltaE2	eta2	width2	gamC_L	gamW_L	delE_L	eta_L	width_L	c	Vg	T	error
-8.985406e-01	3.511634e-03	0.000000e+00	-1.676230e-01	4.541855e-02	-2.334423e-03	2.731171e-06	5.391834e-02	3.414304e-01	7.799760e-01	1.446948e-02	9.923298e-06	3.544328e-02	5.594683e-01	7.800040e-01	6.132792e-03	1.473124e-08	4.430830e-03	5.997972e-01	5.790170e-01	3.247453e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76090
-8.985406e-01	3.511634e-03	0.000000e+00	-1.676230e-01	4.541855e-02	-2.334423e-03	2.731171e-06	5.391834e-02	3.414304e-01	7.799760e-01	1.446948e-02	9.923298e-06	3.544328e-02	5.594683e-01	7.800040e-01	6.132792e-03	1.473124e-08	4.430830e-03	5.997972e-01	5.790170e-01	3.247454e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76090
-8.986393e-01	3.529739e-03	0.000000e+00	-1.676205e-01	4.545741e-02	-2.314644e-03	2.725393e-06	5.391655e-02	3.414406e-01	7.799687e-01	1.446965e-02	1.000352e-05	3.542655e-02	5.594722e-01	7.800034e-01	6.053887e-03	1.421982e-08	4.318219e-03	5.997779e-01	5.788939e-01	3.249867e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76363
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515798e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542806e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325101e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.739427e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391789e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414329e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446953e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	1.001083e-05	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543924e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594693e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114070e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	2.914876e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.86757
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400501e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248094e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.985644e-01	3.515783e-03	0.000000e+00	-1.676223e-01	4.542805e-02	-2.325086e-03	2.724526e-06	5.391788e-02	3.414328e-01	7.799743e-01	1.446952e-02	9.995924e-06	3.543922e-02	5.594692e-01	7.800039e-01	6.114055e-03	1.424759e-08	4.400486e-03	5.997920e-01	5.789880e-01	3.248095e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76076
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524285e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544716e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310396e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.740807e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391696e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446962e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	1.001102e-05	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543083e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074358e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	2.934751e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.86936
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343234e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997823e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.725906e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.996117e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.444635e-08	4.343219e-03	5.997822e-01	5.789279e-01	3.249334e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76062
-8.987393e-01	3.547272e-03	0.000000e+00	-1.676185e-01	4.549486e-02	-2.305198e-03	2.725990e-06	5.391464e-02	3.414512e-01	7.799611e-01	1.446984e-02	1.000752e-05	3.540909e-02	5.594759e-01	7.800028e-01	5.965266e-03	1.428494e-08	4.223322e-03	5.997620e-01	5.789514e-01	3.251950e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76761
-8.986403e-01	3.528694e-03	0.000000e+00	-1.676203e-01	4.545773e-02	-2.307186e-03	2.726246e-06	5.391648e-02	3.414407e-01	7.799687e-01	1.446965e-02	1.000659e-05	3.542627e-02	5.594721e-01	7.800035e-01	6.051383e-03	1.432190e-08	4.312760e-03	5.997772e-01	5.789509e-01	3.249978e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76360
-8.986145e-01	3.524477e-03	0.000000e+00	-1.676209e-01	4.544767e-02	-2.310107e-03	2.725824e-06	5.391692e-02	3.414380e-01	7.799706e-01	1.446961e-02	1.000317e-05	3.543059e-02	5.594711e-01	7.800036e-01	6.073212e-03	1.434342e-08	4.341613e-03	5.997820e-01	5.789413e-01	3.249366e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76065
-8.986133e-01	3.524297e-03	0.000000e+00	-1.676210e-01	4.544721e-02	-2.310340e-03	2.725586e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	1.000199e-05	3.543079e-02	5.594711e-01	7.800036e-01	6.074196e-03	1.435572e-08	4.343007e-03	5.997822e-01	5.789313e-01	3.249337e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76063
-8.986132e-01	3.524276e-03	0.000000e+00	-1.676210e-01	4.544716e-02	-2.310372e-03	2.725542e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	1.000166e-05	3.543081e-02	5.594711e-01	7.800036e-01	6.074310e-03	1.435878e-08	4.343171e-03	5.997822e-01	5.789288e-01	3.249334e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76063
-8.986131e-01	3.524272e-03	0.000000e+00	-1.676210e-01	4.544715e-02	-2.310379e-03	2.725582e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	1.000134e-05	3.543082e-02	5.594711e-01	7.800036e-01	6.074335e-03	1.435956e-08	4.343207e-03	5.997822e-01	5.789281e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76063
-8.986131e-01	3.524271e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310380e-03	2.725753e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	1.000054e-05	3.543082e-02	5.594711e-01	7.800036e-01	6.074341e-03	1.435979e-08	4.343216e-03	5.997822e-01	5.789280e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76063
-8.986131e-01	3.524270e-03	0.000000e+00	-1.676210e-01	4.544714e-02	-2.310381e-03	2.726103e-06	5.391695e-02	3.414379e-01	7.799707e-01	1.446960e-02	9.998870e-06	3.543082e-02	5.594711e-01	7.800036e-01	6.074343e-03	1.435991e-08	4.343218e-03	5.997822e-01	5.789279e-01	3.249333e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76063
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300015e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495001e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676015e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.245620e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76207
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388791e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445774e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.175391e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76206
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545941e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554842e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
-8.976000e-01	3.300000e-03	0.000000e+00	-1.677000e-01	4.495000e-02	-2.676000e-03	2.230719e-06	5.388790e-02	3.414365e-01	7.800000e-01	1.445773e-02	1.173901e-05	3.545940e-02	5.594792e-01	7.800000e-01	6.554857e-03	1.611000e-08	5.373000e-03	6.000000e-01	5.800000e-01	3.222000e-02	0.000000e+00	0.000000e+00	3.000000e+02	0.76204
